-121.79895683488124,-298.0551569991974,-634.0806898735711,-210.07065475107254,-164.41867516089886,-49.56826958808422,-279.06480234398975,-424.33059893261566,-432.40629387164176,-1270.322982318666,-633.5980870250306,-770.8608147530988,-780.6068165023103,-717.4599532884397,-577.4465694917722,-796.1580138439988,-762.2613949028724,-834.8283533583859,-820.5187988382894,-660.6033149985033,-569.4582450757418,-721.8148610258364,-761.0187044094572,-604.3018771389906,-696.7947596185843,-661.2711736707181,-695.956986833978,-724.2287505251255,-513.4002328704889,-480.2839927426033,-598.2249331108709,-472.0745519183532,-500.10257467597364,-416.8192363526848,-553.777221947672,-536.996586261886,-418.08064541302497,-516.0910332583709,-316.37351465556594,-428.1548190541631,-445.85190558254266,-296.1866729769446,-235.81471220560553,-303.1507162758785,-162.07260207266052,-140.23968523420518,-0.24872227195800178,-147.37583402077985,-291.63659087857707,-368.97540322629425,-331.725822303468,-378.49563438646385,-104.33648032887969,-188.1999068197715,-185.59999527152547,-235.29160762279255,-114.50168455491874,-118.88832654901654,-276.33762213952457,-292.55328791318914,-204.58312197698643,-202.10513601577753,-202.24329790335884,-161.4893799361404,-77.92402424628574,-93.16796973715529,-163.66016852968156,-180.8413942377086,-201.5768881590466,-205.74953780873574,-235.1315430437374,-192.2943182422983,-195.7082704454849,-336.48364656918176,-127.51290688761335,-220.76700496439554,-268.3226511811689,-293.3221027027233,-228.43305300217858,-239.60617248008785,-204.79055820854416,-260.14408781102145,-160.1467311449011,-199.7062150649732,-414.57792702249697,-182.11974622112956,-177.76710333976314,-405.01522584722187,-193.43686066617266,-250.72142495365546,-255.7540718319095,-268.17819162886485,-226.61078814074642,-215.3508410838562,-68.25360320946751,-191.86107407800807,10.11130087167605,-166.99021315742425,-97.81950328188913,-137.3079571376767,-136.2037270827772,-290.7982692719707,-201.07572087845747,-125.820673478754,-204.75600838747,-221.38681829758247,-189.65207988750268,-156.77531821700688,-187.02733566776274,-318.98250495246884,-553.6846575422162,-144.25655757725897,-188.03058505830717,-164.94468125937507,-145.33396364357287,-124.96039841031158,-201.08479745078864,-189.95670279369833,-88.78459925624188,-149.34828662770784,-44.796072538426074,-202.0417772291201,-184.18548677568947,-232.49157104433596,-208.52776133653043,-138.3321913825391,-143.11356950398272,-203.69414893897968,-178.83086400934758,-206.7703734386297,-143.65173213468447,-235.44575585880085,-124.39549598322887,-148.1223383834912,-167.46747305876127,-185.3164898787737,-129.29414057559,-194.17740625098878,-184.67111241062796,-187.88974430660457,-182.7854699173717,-116.19391587962875,-91.6549271343816,-28.428154972312996,-216.05997542416821,-154.80836714340967,-168.89274900033064,-160.64772740020516,-190.73044825950763,-165.74527270234563,-185.8257156014499,-83.27710014043284,-150.1209809569218,-215.0292414223005,-148.05711659970518,-195.9796697774751,-245.8696514886957,-333.554218666058,-243.41726014070008,-212.29788612200198,-231.7763579988441,-193.8057564750501,-155.64335285276266,-170.50127397780562,-181.2602327160085,-14.38456025012701,-163.7676998020206,-257.58950247905443,-99.37494821446407,-250.00602648147478,-197.1681396127991,-204.9641798168946,-13.101114997726384,-341.2532924622961,-220.50710553502103,-115.38696858367544,-96.46477892072981,-211.9304268467461,-166.71506703632153,-83.01772098902137,-83.38611719705239,-63.40664343733623,-106.27576264913868,-54.76702603465188,-221.11687053480713,-182.90349590906396,-158.83583346007376,-138.5744474200422,-74.06776538795648,-22.152905253325784,-127.21653221039494,-149.23151547187032,-182.3055839085108,-126.98097594250194,-338.9159757236426,-220.96584820057433,-94.42390896484922,-185.0781675959975,-119.19749123340567,-179.01156795028263,-388.8383762354192,-42.99396824935634,-88.39909918010943,-141.7195814374605,-344.9605305064365,-80.24344936711805,-190.15664494730825,-197.19298293034188,-68.49597290921221,-81.85517589967822,-108.90395847394188,-190.54833250933396,-171.0968404287899,-125.21305107081685,-128.38942300491485,-125.96576299761763,-147.03351924333066,-135.47929453469902,-110.80374226825332,-71.49635736420618,-123.96660365578502,-16.8426520246731,-151.34657220872657,-216.8316269395636,-220.59956070041503,-154.74279483058098,-136.11693277417552,-144.83632933179075,-146.97332350728647,-141.91353498844992,-75.65397267157465,-173.80407496099053,-100.49477428983212,-74.4682532226212,-140.78327865821151,-71.40101557992556,-101.07802546218956,-101.64422266775561,-352.5193435432045,-133.88519097413683,-109.21696595677372,-365.279125350002,-59.7019781040373,-114.4993728320127,-88.13662774246794,-184.11353398702067,-157.9461441886999,-180.22829336943374,-197.77472327374235,-254.7349395549836,-21.234757328958665,-187.57649399460843,-142.30145038265726,-135.46323447209022,-38.67496042632047,-162.43008452156835,-122.78058162681572,-121.61431022462949,-106.81177991031436,-73.04258486310621,-192.22296993100622,-135.77671000580716,-152.1772514211933,-114.26502451926372,-122.61026502083821,-97.99724545712864,-184.16646689992226,0.2379157977071884,29.40599903438485,-241.76598353135546,-354.9763492747454,-56.1813373561139,-146.02162839137543,-172.60223360790235,-10.217716082342264,-4.86473922709682,-242.47611664231474,-190.30153774075046,-164.5883776099299,-142.12065270060123,-55.29960139640011,14.722733795400089,-112.57997689122413,-180.657571660806,18.205219680147323,-99.92642859045688,-303.7743479545377,-136.5862139423896,-167.07971566564072,-142.62952898391,-141.64831508333023,-129.7916850126896,-197.3581026982948,-93.86710298792384,-136.62722758008414,-173.80370154544968,-129.88250766485015,-98.3333735599042,-138.47136256962588,-48.87907583057139,-351.56311224311816,-120.02443252253343,-170.45053467244418,-161.37599258103342,-164.21985353329876,-311.96544707718044,-128.78265220248596,-145.89930474083593,-197.7826668477744,-195.69987800335662,-218.42009462498748,-140.59175984736726,-277.9397398457988,-393.3722640073057,-112.0447557572133,-119.742828115561,17.981030773709932,-144.84286831880496,-125.52721222751607,-110.36685275482192,-96.80535754987783,-71.46575908293991,-65.47098504170867,-150.14317799054677,-25.500800763357702,-85.78540066180858,-61.877067892659774,-48.776871405003455,-118.46485430702548,-98.3275744853663,-135.45191755922113,-101.33956243518293,-4.230205528826275,-150.84828412503984,-290.597158000409,-142.90934343276263,-196.22843939226902,-105.15222661257339,-44.10539953613015,-88.99057743924047,-123.78523768133218,-20.384824766343968,-119.32356405168167,-59.85517426037214,-2.227337419078353,-66.63220519019336,-139.5179244316892,-152.97646823100757,-70.42778929210883,-85.61424332652358,-342.63083161773625,-325.37396331739853,-71.73853129077483,3.375876252372862,-175.70806165963933,-112.49077424102495,-79.03565908207376,-144.39562075078473,-105.38294354684498,-144.55904952543534,-304.05032289724625,-74.79400542925922,-176.41366210541304,-302.92396418099315,-204.5735688048963,-205.22261967971497,-216.17484857876786,-185.4179679590159,-199.32548657750215,-125.35123999835866,-163.79608147281112,-175.17570536371818,-284.3092082330163,-410.19334149867336,-178.7198283811504,-107.71026988451973,-300.4282161375151,-333.8368871573409,-285.309585033133,-73.68821957478417,-124.09207375714077,-248.0243681663125,-182.4473240635052,-312.732239078343,-241.79377459100792,-138.98530389180155,-255.55307229004768,-308.4935369990556,-189.81215172269367,-272.08805103174075,-267.8975501293326,-213.79123116425475,-253.97610822622184,-201.5164639738119,-280.67021470458735,-317.35406386252646,-170.57142714710878,-241.34895533255832,-324.092347404256,-282.29900366659683,-246.28052412506594,-197.37580695400965,-40.93025307162733,-78.89208462895735,-480.26656339297324,-138.67973912798928,-374.31742903835243,-204.31630686229627,-170.80068003897486,-115.51262440130203,-391.23240907391516,-46.74390496889753,-109.2749219106645,-45.57299318679026,-162.20271733709316,-232.0727394650099,-249.0843673628119,-201.53315726171434,-369.16037993244686,33.82434251519169,-203.28025289961195,-314.33653614481483,-182.49581132390168,-242.75383638682936,-169.36087883839565,-218.78101245963222,-240.00023118397118,-80.23297587423349,-218.47065370093142,-377.6846346854983,-250.09666222824177,-262.6927765557093,-203.74840837497288,-250.51803199000102,-371.48543191906106,-303.1334522729238,-382.1438830571051,-283.46650242611804,-228.94801962353273,-338.0531499289659,-235.51882020540734,-391.55111659458856,-207.0093214149217,-52.72556608576985,-231.9641285382987,4.779558212645284,-48.91943539689113,-342.8904081715019,-231.48000831516086,-54.115403843705955,-313.3013651539793,-146.920684156855,-234.85366103002175,-108.51639028934116,-151.8186835288374,-43.3664317345317,-211.5922095438634,-146.17263078217678,-49.60017637487428,-150.73068384936673,-197.28450355332666,-142.42537850384346,-250.52204433214666,-129.0560003472048,-127.93467843505172,-254.5878425344186,-254.79125666781556,-251.03904177127885,-112.66817571048429,-134.55668466485724,-78.27883726765981,-95.46988343293674,-209.08361493220895,-353.76864428646127,-5.3245228159725855,-50.13597039057741,-158.39829049869667,-149.75025966964435,-50.272405961154845,-257.0921440024774,-192.8886562749941,-273.76549124442306,-109.52323313022256,-83.12416303794424,-103.72506614698118,-7.589658753489857,-247.87115258511346,-213.2196579746812,141.40224587095577,-192.8017310654153,-365.0372115051186,-151.1904003811348,-153.730184844426,-257.5824902140009,-258.23061528472863,-82.55566238588591,-20.395103219462698,-126.12977756628194,-215.07812309045175,-55.12470481028762,-108.06963513802897,-434.27865695472144,-107.44584401024224,-124.51620246572546,-5.033746068397477,-111.01071606368845,-134.9847947867109,-278.08280497477995,-62.17817863443821,-195.22008620270992,-277.3161526617646,-560.7255820626542,-14.647145724851612,-110.55000126283106,-104.57944444857606,-107.56201690950085,-119.11217729928381,-212.0424603956792,-243.61972944261467,-147.20511694319953,-181.2011416921834,-227.01459435573358,-173.1310270123894,-44.30703313205534,-123.06945899968493,-141.5232142615135,-168.42700389646316,-427.3848268944483,-277.5892053083147,-252.70550991569053,-174.3347129665794,-83.80022559598608,-100.66561930214297,-102.04424911524981,-62.116889537168554,-65.95923712705712,-134.2705971813084,-236.7496108952859,-126.41104679142204,-109.84499181751605,-164.60933738832955,-72.57131273347633,-79.76725322534358,-97.26866373458799,-162.23193753197077,-405.2155821327728,-210.54063068911097,-232.69968155115424,-54.254490409310996,-28.652527008308954,-72.06095552171845,-77.94893696059866,-73.87931666939454,-41.57176280527402,-350.3082463036361,-54.01985029051783,-63.41713266007338,-111.19481917406401,-112.20681677899678,-116.29534982590826,-219.43951565427557,-57.29302156789537,-289.0070275470712,-85.92286409848562,-21.369127200612827,-284.77693431652017,-187.3279188392586,-135.87121401193414,-26.430547934516497,-89.23360042242416,-369.0347371133269,-193.23887970653317,-143.45012563370125,-90.53308998509893,-199.23133687010704,-343.48888375186016,-267.57384165003066,-347.0224260803148,10.639577530225964,-270.0119674217474,-79.97285576775124,-43.54550859250066,-21.481711430681553,-236.93666470673273,-58.11311975240412,-53.17591455798454,-124.02722317528989,-197.6712931328061,-71.62517526004011,-203.0430738191707,-140.9351817192774,-196.22213791080708,-82.60195051920952,-4.587901540250371,-45.69349211473849,-94.79573166854458,-122.46130293747947,-106.83783942007067,-35.53222864680427,-51.970482878642706,-175.64639809929008,-97.04877250548579,-140.84200353136973,-156.3596734930966,-119.11807284700923,-80.95815495399174,-336.84674202414965,-279.9234909626801,-364.20741126425986,-287.1258776446973,-216.80173753151084,-233.4691088844397,-158.81562596628615,-20.490907470053244,-84.06294997556078,-153.5535313731907,-131.08673345082627,-148.71317144082138,-34.13171267341649,-225.48869192009232,-226.5734486193889,-286.8273490487178,-166.72991887896939,-65.77773587144898,-12.892520012158759,-299.2279215802506,-115.68076199854828,-66.41663603275497,-338.9549022644446,-292.2169067750826,-73.0495012752134,-100.24693995209064,-306.5268823802003,-93.1051431560969,-1366.4184854229388,-57.462377559178464,-93.61742243654794,-49.824888501024255,-64.16134071986679,-39.98431358725038,-74.50101689853369,-508.4533288280989,-975.1632614561058,-110.81847492400462,-17.30380174489857,-314.75259531425513,-69.2194040795553,-103.118520147233,-138.8714536663767,-830.7429756941708,-368.37923749910203,-443.5034021737376,-552.2810812923371,-382.27418913315944,-314.3627447452626,-381.3777483364809,-296.13577019260725,-266.4335980267093,-68.6952665265314,-128.06395491390393,-179.62138485801034,-377.1805744241269,-51.563278221749606,-242.52506821601608,-49.649393019846855,-54.45593638877793,-101.89255068503041,-51.91735474832831,-38.16276498622245,-418.8527986513725,-392.9083577298881,-72.23689505554461,-101.14696235000018,-257.19195655381037,-27.384212554059232,-169.95366126741595,-43.0262875636009,-169.33297897386456,-36.575206336248165,-145.84162954892543,-58.011498106267275,-259.1305868468581,-119.55107052114022,-66.36372300497334,-58.534780338213785,-89.92164667107288,-126.72874766902237,-214.70066197708138,-59.8273656138192,-28.7669109150834,-45.025820995222574,-69.95498969183286,-165.4546779117975,-27.924149125547427,-16.36743098614358,-81.90575774695833,-66.00766173105829,-52.723095606286314,-98.48302877151984,-77.97308263631668,-1.5513083261677008,-58.78275459108873,-117.9328084332098,-131.50550250965497,-222.0541949426138,-30.67954527971098,-54.72717814224609,1.894396316406327,-84.365688303749,-194.6646918937006,-81.80924863529967,-79.6443356820697,-65.3046330489841,-84.06633168124958,-118.69665812721509,-255.50704860399674,-92.44652906045566,-165.47533514826983,-91.4509291146642,-118.32887039138171,-177.11291135176646,-164.9960689201124,-197.14600120662033,-61.36515733120083,-179.15883751971177,-31.398941177869897,-49.06006115555969,-20.22540984599117,-70.66362918448047,-860.2966165336841,-29.566090785697327,-16.829212136985973,-255.99127175958844,-130.3710814352513,-233.58642047156442,-281.401323747941,-80.70832493332435,-89.47419274265991,-122.87264135690187,-99.10759100616991,-22.13970195540309,-51.75010463128561,-68.27042612302967,-142.70447319893736,-200.19500163301697,-103.96519581569733,-63.94252306980435,-48.71669326502936,-267.45372521440083,-341.7165256535156,-37.157754501104655,-179.12919454243456,-321.8876156732864,-285.9481680559642,-162.0269247543232,-139.74644176474263,-86.09089223059554,-176.6460674853967,-75.82399146080333,-191.35873409108532,-80.2239145644576,-172.17209013544962,-206.20509474847478,-79.10313438414849,-65.05485823283922,-43.24364687944193,-153.96391288399755,-111.31766005346861,-123.74796125418243,-147.4856650085574,-210.96783109869997,241.18386565859726,-162.51627191986046,-120.48821496099929,109.78527326168083,134.65406272185,-226.83033425677218,-67.68496492750951,-205.20211811661227,-5.471416423419015,-104.04024428423205,-185.1886531188216,-92.84979728916404,-130.73327027503976,-80.76357203074275,-301.8782047570462,-128.1527907387304,-495.7920647132247,-116.49905311729972,-12.654141645625657,-198.81828718321907,-151.3771493733446,-98.85849476241042,-47.216700572003184,-179.10773910205046,-157.04802191781508,-231.47501508104668,-158.8816404254357,-306.21123124341085,-87.51428204636741,-77.43994590112518,-172.08397882899374,-222.1489790702347,-123.3832663809491,-30.039253299976906,-219.60049489442792,-139.36762992045905,-17.137399555853058,-106.13169177154572,-41.90167202572867,-139.0087831926133,-68.92817805457972,-185.94189834140292,-258.2680637549061,-131.5890771475562,-219.46073238248982,-48.98171586784776,-193.44341911165571,-229.37677654587105,-540.7733864798558,-381.04760914952305,-50.112325143939984,-90.65905532609486,-531.923578089942,-287.49078475405327,4.93918524126758,-6.675049356957038,-103.11348744956867,-44.426656225221656,-48.79665123396169,-159.844646337526,-83.36210581588867,-142.30071673117658,-93.14178270400467,-1.4627393981215941,-37.68105704786511,53.29401364161211,-74.90593090101076,-163.65910110171183,-107.77907226528033,-32.32161890235689,-29.297277316699343,261.3522389948341,-36.64663788032663,-56.01219519188707,-137.6790237902323,-605.9876224429802,-102.25367092305905,-31.382469610517152,-192.67883790125023,-201.62896929548054,-23.809642160682618,-216.67547618825898,-132.93548725312866,-93.31966792233617,-203.10243130202107,-102.12624131758709,-104.06495788195821,-44.067098516805665,-41.544697333513895,22.886299407418974,-83.57804748643278,-338.76607311569387,-84.09183193746301,-298.2921517755367,-137.32863183379845,-305.03381153705703,-69.46922655303506,-98.98283134248905,250.575492009088,-29.885666343025125,-122.69809694292232,-169.88095264977574,-67.28503313053412,-72.96562420171949,-22.027258927339844,-248.04822753595965,-93.17771880464137,-121.00318430273747,-194.64407069442774,-242.62292942877056,-53.275395739255806,-136.38331620887845,-104.44602839694797,-362.8112054533995,-148.29760387696598,-175.28523506594215,-91.50921933357054,-130.86294806940504,-191.0716504417736,-389.0594676218137,-29.47511112279581,-56.531756989773655,-244.28807504131277,-243.527623360492,-37.50435497170623,-66.57334194223323,-123.77343939707795,-115.20323368584523,-253.3574986526363,-69.76645393248589,-119.06644054444541,-123.3517308655958,-115.7868238695717,108.34348461167946,-88.23397291840956,-129.41803826725277,-41.3801271313716,-42.81920527166147,-83.6528312320005,-145.233188590095,-258.4254844127488,-31.30903310888846,-64.61610833617304,139.6662882389847,-197.61664817246634,-101.42228801074805,-50.52993489543281,-189.74251087071073,-99.95336339942081,-77.7886501098662,-101.76719845721698,-29.119692252272294,-141.12694959443385,-146.26153829872058,-195.5597414032664,-58.03094908939176,-147.0251059936358,-61.05102449342517,-32.98589980595364,-13.890093822524458,-53.23607159476738,-85.92008473425359,-196.5112308042807,-261.12261158716285,-7.700122725685844,-54.411013420255834,-46.08047139012986,-198.6470763116784,-79.19341234325607,-48.50170600824837,-31.41054631079534,-162.99791676752386,-38.66141199793432,-192.68826753726668,-21.01904396908317,-86.1596785062699,-78.48725929312465,-218.75709474977748,-85.57716221114939,-77.95746297334574,-46.87367012247117,-30.888683219611085,-82.19153807667018,-71.89645578011047,-54.043169074246194,-21.28005052552263,-262.6526345699273,-244.27794710077336,-259.4736067417239,-328.87116329158505,-320.07197910952266,-55.297796292392626,-226.3147368815306,-71.10000063868932,-82.409814052314,-35.93759468579066,-217.5884463622145,-70.8077985911808,-61.34120278897717,-50.226052089527094,-37.54567844211536,-81.88039063529358,-35.75479685093597,-56.48622828896575,-209.99652275273485,-52.118646990700306,-159.43047470596122,-25.917567321551232,-35.50038240454446,-29.913102437110354,-27.864554767206556,-23.537426476838974,-139.75453120076315,4.658311957074815,-105.43851186533303,-20.64741270789061,-163.20532273279093,-90.29348244496558,-101.67000191177542,-292.4928602409112,-226.10984937873286,-175.41741225508844,-44.05975468551376,-152.6220751956867,-123.92578273764545,-63.95359490293066,-55.39501677866826,-245.4266381471435,-170.79464282904695
2,:,2,5,:,5,8,.,4,3,4,5,3,0
